Day,Month,Hour,League_Rank_1,League_Rank_2,Total_teams,Games_played_1,Games_played_2,Points_1,Points_2,Max_points,Min_points,Won_1,Draw_1,Lost_1,Won_2,Draw_2,Lost_2,Goals_Scored_1,Goals_Scored_2,Goals_Rec_1,Goal_Rec_2,Win_Perc_1,Win_Perc_2,Draw_Perc_1,Draw_Perc_2,Avrage_FT_Goal,Average_HT_Goal,Weekday_Fri,Weekday_Mon,Weekday_Sat,Weekday_Sun,Weekday_Thu,Weekday_Tue,Weekday_Wed,Result
17,6,21,6,2,12,17,17,22,34,41,12,6,4,7,10,4,3,21,27,25,14,60,60,11,44,4.16,1.33,0,0,0,1,0,0,0,Draw
16,6,16,10,2,12,14,14,12,27,35,8,3,3,8,8,3,3,18,20,27,9,44,33,33,0,2.16,0.83,0,0,1,0,0,0,0,Away
16,6,15,6,1,12,14,15,19,35,35,8,5,4,5,11,2,2,13,26,17,10,44,88,22,11,3.0,1.0,0,0,1,0,0,0,0,Draw
15,6,19,9,6,10,17,17,9,26,38,2,2,3,12,7,5,5,16,27,41,16,25,25,13,25,4.83,1.5,1,0,0,0,0,0,0,Draw
14,6,1,9,19,20,12,12,17,9,27,5,4,5,3,2,3,7,16,10,14,15,30,49,37,25,1.5,0.83,0,0,0,0,1,0,0,Home
10,6,17,12,7,16,6,6,6,8,12,2,0,6,0,2,2,2,4,7,4,5,55,31,16,47,3.0,1.5,0,0,0,1,0,0,0,Draw
9,6,22,5,6,23,17,14,27,26,33,9,7,6,4,8,2,4,22,30,16,16,30,90,30,0,2.83,0.83,0,0,1,0,0,0,0,Draw
8,6,23,14,11,20,11,11,12,15,26,6,3,3,5,3,6,2,9,13,14,13,42,18,25,55,2.5,0.66,1,0,0,0,0,0,0,Away
8,6,11,7,6,14,16,16,22,22,40,9,6,4,6,6,4,6,26,32,31,28,55,46,9,16,2.83,1.83,1,0,0,0,0,0,0,Home
8,6,19,6,5,10,17,17,26,28,38,2,7,5,5,8,4,5,27,24,16,19,55,55,13,12,2.66,1.0,1,0,0,0,0,0,0,Away
6,6,11,17,21,22,19,19,21,14,38,12,6,3,10,3,5,11,19,12,25,26,22,7,12,9,2.0,1.16,0,0,0,0,0,0,1,Home
6,6,11,11,8,22,19,19,27,28,38,12,7,6,6,8,4,7,23,25,22,19,27,33,22,44,2.5,1.16,0,0,0,0,0,0,1,Home
6,6,19,3,1,8,7,7,10,17,17,5,3,1,3,5,2,0,12,19,12,5,68,84,9,8,2.5,0.83,0,0,0,0,0,0,1,Away
6,6,13,3,7,9,11,12,17,12,36,6,5,2,4,3,3,6,26,12,25,23,16,63,16,16,5.0,2.16,0,0,0,0,0,0,1,Home
4,6,17,3,2,10,17,17,31,31,38,2,8,7,2,9,4,4,32,37,12,16,41,69,27,41,3.16,1.33,0,1,0,0,0,0,0,Draw
3,6,13,2,7,9,11,12,22,12,36,6,7,1,3,3,3,6,25,12,12,23,63,16,0,16,3.83,1.33,0,0,0,1,0,0,0,Home
3,6,13,1,5,9,12,9,36,14,36,6,12,0,0,4,2,3,39,20,7,19,94,47,16,47,2.5,1.0,0,0,0,1,0,0,0,Home
3,6,19,5,6,8,7,7,9,8,17,5,3,0,4,2,2,3,8,10,10,11,42,51,42,34,3.16,1.66,0,0,0,1,0,0,0,Home
2,6,6,4,16,22,19,19,35,22,38,12,10,5,4,6,4,9,27,15,18,18,38,38,44,11,2.0,1.16,0,0,1,0,0,0,0,Home
2,6,18,6,1,12,18,18,24,41,41,12,7,3,8,13,2,3,24,30,22,15,55,22,44,55,3.0,1.16,0,0,1,0,0,0,0,Away
1,6,19,4,6,10,17,17,29,26,38,2,8,5,4,7,5,5,30,27,18,16,41,55,18,17,2.66,0.83,1,0,0,0,0,0,0,Home
1,6,19,2,7,10,17,17,31,22,38,2,9,4,4,7,1,9,37,18,16,20,69,27,19,9,2.5,1.16,1,0,0,0,0,0,0,Home
1,6,16,2,1,12,14,15,27,35,35,8,8,3,3,11,2,2,20,26,9,10,25,110,13,14,3.33,1.5,1,0,0,0,0,0,0,Away
31,5,0,1,4,8,7,7,17,10,17,5,5,2,0,3,1,3,19,5,5,9,79,16,9,15,2.66,1.0,0,0,0,0,1,0,0,Home
31,5,2,10,12,23,15,14,22,21,33,9,7,1,7,6,3,5,19,29,29,21,55,73,15,11,2.5,0.83,0,0,0,0,1,0,0,Home
29,5,1,1,5,12,18,18,41,28,41,12,13,2,3,9,1,8,30,29,15,27,55,27,19,14,3.16,1.33,0,0,0,0,0,1,0,Home
29,5,16,3,5,16,12,12,24,21,31,7,7,3,2,6,3,3,16,16,8,9,55,33,13,16,3.83,1.33,0,0,0,0,0,1,0,Home
29,5,18,14,7,16,13,13,11,19,30,5,3,2,8,5,4,4,17,20,24,20,18,37,12,8,2.0,1.16,0,0,0,0,0,1,0,Away
28,5,1,4,2,12,18,18,30,35,41,12,9,3,6,10,5,3,29,29,22,16,73,73,8,14,2.33,1.16,0,1,0,0,0,0,0,Draw
27,5,17,2,11,16,6,6,11,7,12,2,3,2,1,2,1,3,13,4,5,9,37,37,13,17,2.16,0.5,0,0,0,1,0,0,0,Home
27,5,20,4,10,20,12,12,22,16,27,5,6,4,2,4,4,4,15,12,8,9,37,18,14,17,3.16,0.83,0,0,0,1,0,0,0,Home
27,5,20,15,8,20,11,12,13,18,27,5,4,1,6,5,3,4,14,8,16,7,30,37,61,49,1.83,0.66,0,0,0,1,0,0,0,Away
26,5,21,6,14,16,6,6,9,5,12,2,2,3,1,0,5,1,7,7,5,9,31,39,31,47,2.16,1.33,0,0,1,0,0,0,0,Draw
26,5,11,2,6,10,16,15,29,20,30,11,8,5,3,6,2,7,27,20,19,21,27,27,41,41,2.5,1.0,0,0,1,0,0,0,0,Home
22,5,1,6,14,16,15,15,21,15,37,14,5,6,4,3,6,6,17,15,17,19,39,47,31,39,2.83,1.33,0,0,0,0,0,1,0,Home
21,5,20,7,15,16,15,15,20,15,37,14,4,8,3,4,3,8,15,14,16,21,24,24,39,31,1.83,0.66,0,1,0,0,0,0,0,Home
21,5,20,13,14,16,15,15,12,11,34,9,2,6,7,2,5,8,15,9,25,25,24,24,31,24,2.0,0.83,0,1,0,0,0,0,0,Draw
21,5,19,6,2,6,36,36,49,71,80,49,13,10,13,21,8,7,47,60,41,33,55,92,37,18,2.66,0.33,0,1,0,0,0,0,0,Away
21,5,17,15,11,16,13,13,8,13,31,5,2,2,9,3,4,6,10,12,28,14,39,24,8,63,4.0,1.5,0,1,0,0,0,0,0,Home
21,5,15,2,9,10,36,36,64,32,85,18,21,1,14,7,11,18,70,45,51,60,41,55,27,14,2.33,0.5,0,1,0,0,0,0,0,Home
21,5,15,6,4,10,36,36,44,59,85,18,12,8,16,16,11,9,53,66,62,50,14,27,14,27,2.83,0.83,0,1,0,0,0,0,0,Home
20,5,15,1,5,6,36,36,88,56,88,36,27,7,2,15,11,10,91,62,22,49,92,64,9,18,5.16,2.16,0,0,0,1,0,0,0,Draw
20,5,15,3,8,10,36,36,62,38,83,20,17,11,8,10,8,18,68,35,43,51,33,22,22,22,2.66,0.66,0,0,0,1,0,0,0,Home
20,5,2,13,2,16,5,6,5,11,12,2,1,2,2,3,2,1,7,13,8,5,63,31,31,55,2.83,0.66,0,0,0,1,0,0,0,Draw
18,5,19,5,2,6,10,10,8,19,28,7,2,2,6,6,1,3,12,18,23,12,35,48,18,13,3.83,1.83,1,0,0,0,0,0,0,Away
17,5,3,9,22,23,16,15,23,10,33,9,6,5,5,2,4,9,26,24,30,31,66,44,13,18,2.83,1.16,0,0,0,0,1,0,0,Draw
16,5,11,2,1,4,6,6,10,12,12,3,3,1,2,4,0,2,10,9,5,7,47,79,31,16,1.83,0.83,0,0,0,0,0,0,1,Away
16,5,11,4,3,4,6,6,3,10,12,3,1,0,5,3,1,2,4,8,14,5,59,26,16,9,2.66,1.5,0,0,0,0,0,0,1,Away
15,5,1,2,13,16,15,15,27,16,37,14,8,3,4,4,4,7,23,12,15,21,59,34,34,42,2.66,1.16,0,0,0,0,0,1,0,Home
15,5,0,9,12,20,12,12,17,14,27,5,4,5,3,4,2,6,16,14,14,17,47,52,18,8,2.66,1.16,0,0,0,0,0,1,0,Home
14,5,19,5,2,10,23,23,33,55,56,12,10,3,10,17,4,2,37,58,41,10,49,61,13,1,3.16,2.0,0,1,0,0,0,0,0,Away
14,5,19,3,9,10,36,36,62,32,85,18,17,11,8,7,11,18,56,45,38,60,55,14,13,13,3.0,1.16,0,1,0,0,0,0,0,Home
14,5,23,20,16,28,27,27,32,36,58,15,8,8,11,10,6,11,30,25,41,26,55,37,55,37,2.16,0.83,0,1,0,0,0,0,0,Draw
13,5,12,1,2,12,38,38,82,73,82,29,24,10,4,22,7,9,73,56,25,37,66,55,22,33,2.66,1.66,0,0,0,1,0,0,0,Away
13,5,17,4,3,6,10,10,39,40,46,34,4,2,4,4,0,6,8,12,8,15,55,63,16,24,1.33,0.33,0,0,0,1,0,0,0,Home
13,5,17,6,3,8,37,37,55,60,70,49,15,10,12,16,12,9,51,53,42,34,51,44,29,22,2.83,1.5,0,0,0,1,0,0,0,Draw
13,5,19,5,4,6,36,36,45,58,85,40,10,15,11,17,7,12,38,65,44,47,37,46,12,9,2.33,1.83,0,0,0,1,0,0,0,Home
13,5,17,4,2,6,32,32,43,73,75,35,11,10,11,22,7,3,44,64,44,25,33,88,44,11,4.0,1.66,0,0,0,1,0,0,0,Away
13,5,16,8,1,8,37,37,28,60,60,28,14,8,15,32,4,1,43,96,43,19,24,86,28,-3,3.5,1.33,0,0,0,1,0,0,0,Away
12,5,8,3,10,12,14,14,24,12,34,7,7,3,4,2,6,6,19,14,13,25,50,11,8,17,3.83,1.0,0,0,1,0,0,0,0,Home
12,5,8,7,1,18,15,15,22,37,37,9,6,4,5,12,1,2,17,22,18,8,51,68,16,11,3.5,1.0,0,0,1,0,0,0,0,Away
10,5,0,5,16,23,17,15,27,18,33,9,7,6,4,5,3,7,22,16,16,21,34,59,17,0,2.0,0.5,0,0,0,0,1,0,0,Home
10,5,0,19,20,23,14,13,15,11,33,9,4,3,7,3,2,8,23,10,27,17,63,31,24,39,3.33,0.66,0,0,0,0,1,0,0,Away
10,5,2,2,4,4,6,6,11,3,11,3,3,2,1,1,0,5,10,5,8,13,66,33,15,16,2.33,0.83,0,0,0,0,1,0,0,Home
9,5,10,6,12,18,15,15,22,18,37,9,6,4,5,5,3,7,23,17,17,22,35,35,20,41,2.33,1.83,0,0,0,0,0,0,1,Away
9,5,10,1,16,18,15,15,37,15,37,9,12,1,2,4,3,8,22,14,8,19,51,17,18,15,3.5,1.33,0,0,0,0,0,0,1,Away
8,5,0,4,1,16,15,15,23,37,37,14,6,5,4,11,4,0,21,31,19,9,26,84,51,26,3.16,2.0,0,0,0,0,0,1,0,Away
8,5,16,5,1,10,36,36,51,73,73,26,14,9,13,22,7,7,47,68,48,34,41,55,16,11,3.5,1.5,0,0,0,0,0,1,0,Home
8,5,18,10,8,12,38,38,33,46,82,29,9,6,23,12,10,16,47,42,68,53,11,11,16,13,1.83,0.5,0,0,0,0,0,1,0,Away
8,5,1,6,13,16,15,15,21,16,37,14,5,6,4,4,4,7,17,12,17,21,42,34,34,51,2.16,0.66,0,0,0,0,0,1,0,Home
7,5,23,4,1,16,15,15,23,37,37,14,6,5,4,11,4,0,21,31,19,9,26,84,51,26,3.16,2.0,0,1,0,0,0,0,0,Away
6,5,16,2,1,8,37,37,67,70,70,49,20,7,10,22,4,11,55,55,41,35,63,55,16,24,1.66,0.5,0,0,0,1,0,0,0,Draw
6,5,16,9,3,16,30,30,34,57,70,10,7,13,10,18,6,6,31,63,34,28,37,73,18,27,3.5,1.66,0,0,0,1,0,0,0,Home
5,5,5,11,3,12,14,14,8,24,34,7,1,5,8,7,3,4,18,19,26,13,30,60,11,37,2.16,0.83,0,0,1,0,0,0,0,Away
4,5,16,5,2,10,36,36,51,70,73,26,14,9,13,22,4,10,47,75,48,32,69,41,14,69,2.66,1.5,1,0,0,0,0,0,0,Home
4,5,18,10,5,10,23,23,12,33,56,12,3,3,17,10,3,10,14,37,58,41,27,41,14,0,4.5,2.16,1,0,0,0,0,0,0,Home
3,5,15,1,4,12,15,13,35,22,35,8,11,2,2,5,7,1,26,14,10,10,88,22,22,55,2.5,0.83,0,0,0,0,1,0,0,Away
19,6,1,9,11,12,17,17,21,12,41,12,6,3,8,2,6,9,21,14,21,29,55,11,9,8,2.16,1.33,0,0,0,0,0,1,0,Home
18,6,11,14,7,14,15,15,8,21,40,8,2,2,11,6,3,6,14,31,28,27,9,46,13,8,1.83,1.0,0,1,0,0,0,0,0,Draw
17,6,16,12,4,12,13,13,8,19,37,8,3,5,5,6,1,6,18,15,20,19,44,33,17,9,3.5,1.83,0,0,0,1,0,0,0,Home
17,6,14,10,3,12,13,13,11,25,37,8,2,5,6,8,1,4,10,12,16,10,11,66,14,11,2.33,1.16,0,0,0,1,0,0,0,Away
16,6,21,8,13,20,11,11,16,13,26,6,4,4,3,3,4,4,9,18,8,20,37,55,49,25,1.66,0.83,0,0,1,0,0,0,0,Draw
16,6,14,16,13,16,13,13,5,12,30,5,1,2,10,3,3,7,8,17,28,26,47,39,31,24,2.66,1.0,0,0,1,0,0,0,0,Away
15,6,10,4,2,14,16,16,25,40,40,9,7,4,5,13,1,2,25,35,21,15,46,92,19,17,2.83,1.33,1,0,0,0,0,0,0,Home
15,6,9,5,12,14,16,16,24,13,40,9,7,3,6,3,4,9,29,20,30,33,37,18,18,37,2.83,1.0,1,0,0,0,0,0,0,Home
10,6,6,22,8,22,19,19,12,28,38,12,2,6,11,8,4,7,13,25,31,19,16,22,33,22,2.66,1.0,0,0,0,1,0,0,0,Away
9,6,23,1,4,12,18,18,41,30,41,12,13,2,3,9,3,6,30,29,15,22,33,55,44,11,2.66,1.66,0,0,1,0,0,0,0,Draw
9,6,8,3,5,14,17,17,34,32,39,4,10,4,3,9,5,3,36,29,23,21,82,46,12,16,4.33,1.5,0,0,1,0,0,0,0,Draw
9,6,23,14,8,20,12,12,14,18,27,5,3,5,4,5,3,4,14,8,19,7,55,46,18,18,1.66,0.66,0,0,1,0,0,0,0,Home
9,6,11,3,4,18,19,19,37,36,45,5,12,1,6,10,6,3,41,38,26,31,48,55,35,20,2.83,1.16,0,0,1,0,0,0,0,Away
8,6,14,2,4,18,13,13,23,19,24,14,7,2,4,5,4,4,23,22,18,17,50,30,18,19,3.16,1.5,1,0,0,0,0,0,0,Home
6,6,19,2,4,8,7,7,13,10,17,5,3,4,0,3,1,3,9,5,5,9,42,34,34,51,2.5,1.33,0,0,0,0,0,0,1,Draw
5,6,10,2,16,18,34,34,79,29,80,20,25,4,5,8,3,23,98,46,36,87,66,37,15,22,2.0,1.16,0,0,0,0,0,1,0,Home
3,6,1,15,22,23,16,15,19,10,33,9,5,4,7,2,4,9,23,24,28,31,20,11,30,30,3.66,1.5,0,0,0,1,0,0,0,Home
3,6,16,7,5,16,12,12,18,21,31,7,5,3,4,6,3,3,10,16,8,9,55,55,0,16,2.33,0.33,0,0,0,1,0,0,0,Home
3,6,21,11,1,12,22,22,21,53,53,14,5,6,11,16,5,1,31,52,45,22,44,77,22,11,2.66,0.66,0,0,0,1,0,0,0,Draw
2,6,10,2,4,18,34,34,79,66,80,20,25,4,5,20,4,10,98,107,36,64,55,47,16,24,2.33,1.33,0,0,1,0,0,0,0,Away
31,5,2,2,1,16,6,6,11,12,12,2,3,2,1,4,0,2,13,10,5,7,51,77,13,14,2.83,1.16,0,0,0,0,1,0,0,Away
31,5,19,2,5,8,7,7,13,9,17,5,3,4,0,3,0,4,9,8,5,10,34,59,42,26,3.0,1.16,0,0,0,0,1,0,0,Home
31,5,0,16,15,23,15,16,18,19,33,9,5,3,7,5,4,7,16,23,21,28,44,66,19,8,4.33,2.0,0,0,0,0,1,0,0,Home
29,5,13,1,4,18,34,34,80,66,80,20,25,3,6,20,4,10,96,107,32,64,79,31,16,24,2.0,0.5,0,0,0,0,0,1,0,Home
28,5,16,1,9,16,12,12,31,15,31,7,10,1,1,3,6,3,21,8,6,10,86,31,16,24,3.5,1.83,0,1,0,0,0,0,0,Draw
27,5,19,5,1,8,7,7,9,17,17,5,3,0,4,5,2,0,8,19,10,5,51,68,34,26,3.33,2.33,0,0,0,1,0,0,0,Away
27,5,15,2,6,10,36,36,80,47,80,26,24,8,4,14,5,17,76,40,28,48,69,55,41,55,3.66,1.83,0,0,0,1,0,0,0,Home
27,5,16,2,10,12,33,33,66,36,68,34,18,12,3,10,6,17,69,44,31,53,88,44,18,16,4.0,1.33,0,0,0,1,0,0,0,Home
26,5,6,11,9,12,15,15,13,16,36,7,4,1,10,5,1,9,22,22,29,43,44,44,13,9,2.16,0.5,0,0,1,0,0,0,0,Away
26,5,14,17,12,18,19,19,11,24,45,5,2,5,12,7,3,9,20,26,34,32,62,35,27,35,2.83,1.33,0,0,1,0,0,0,0,Home
26,5,13,3,5,9,11,9,17,14,36,6,5,2,4,4,2,3,26,20,25,19,47,63,47,16,6.0,2.83,0,0,1,0,0,0,0,Home
26,5,15,8,2,16,30,30,34,59,66,24,8,10,12,17,8,5,32,50,40,19,39,63,18,14,2.83,1.5,0,0,1,0,0,0,0,Away
26,5,8,11,21,22,18,19,26,14,38,12,6,8,4,3,5,11,23,12,18,26,60,11,15,8,2.5,0.5,0,0,1,0,0,0,0,Draw
26,5,15,7,5,16,30,30,38,53,66,24,9,11,10,14,11,5,30,43,29,25,55,47,11,14,2.33,1.33,0,0,1,0,0,0,0,Draw
26,5,0,4,8,12,22,22,38,23,53,14,10,8,4,6,5,11,32,25,21,39,33,44,44,22,3.83,2.0,0,0,1,0,0,0,0,Home
25,5,18,4,1,4,9,9,5,31,31,5,1,2,6,6,2,1,14,24,21,11,27,27,27,27,3.5,2.0,1,0,0,0,0,0,0,Away
25,5,20,9,5,10,17,17,9,28,38,2,2,3,12,8,4,5,16,24,41,19,27,69,27,14,1.83,0.83,1,0,0,0,0,0,0,Draw
23,5,17,2,3,10,18,18,42,41,44,7,13,3,2,12,5,1,57,58,15,13,82,96,19,9,2.33,1.33,0,0,0,0,0,0,1,Draw
23,5,15,5,8,16,12,12,21,16,31,7,6,3,3,3,7,2,16,15,9,15,55,63,0,24,1.16,0.16,0,0,0,0,0,0,1,Draw
21,5,15,4,6,8,12,12,22,8,28,1,6,4,2,2,2,8,20,8,11,17,55,37,0,0,1.83,0.83,0,1,0,0,0,0,0,Draw
20,5,22,14,3,16,6,6,5,11,12,2,0,5,1,3,2,1,7,11,9,6,39,39,31,47,3.83,1.83,0,0,0,1,0,0,0,Draw
20,5,7,3,10,18,15,15,27,18,37,9,8,3,4,5,3,7,22,19,12,21,64,37,11,8,4.5,2.33,0,0,0,1,0,0,0,Home
19,5,2,7,5,16,6,6,8,10,12,2,2,2,2,3,1,2,7,9,5,10,63,31,8,39,2.16,0.66,0,0,1,0,0,0,0,Draw
19,5,18,5,10,10,36,36,45,35,84,35,14,3,19,9,8,19,52,46,72,67,37,37,37,37,3.66,1.66,0,0,1,0,0,0,0,Away
18,5,19,7,3,10,36,36,39,62,85,18,9,12,15,17,11,8,40,56,50,38,14,55,17,11,1.83,1.0,1,0,0,0,0,0,0,Away
16,5,17,5,6,6,36,36,58,49,80,49,16,10,10,13,10,13,59,47,54,41,37,46,27,37,2.0,0.66,0,0,0,0,0,0,1,Away
16,5,19,3,5,8,7,7,10,9,17,5,3,1,3,3,0,4,12,8,12,10,55,48,8,18,1.83,0.5,0,0,0,0,0,0,1,Away
16,5,17,1,4,16,13,13,31,24,31,5,9,4,0,7,3,3,20,20,5,14,61,25,15,19,3.16,1.5,0,0,0,0,0,0,1,Draw
14,5,0,8,7,12,22,22,23,24,53,14,6,5,11,6,6,10,25,27,39,39,37,55,17,12,2.83,0.83,0,1,0,0,0,0,0,Draw
13,5,20,14,1,20,12,12,14,27,27,5,3,5,4,8,3,1,14,21,19,7,70,30,15,17,3.16,1.33,0,0,0,1,0,0,0,Home
13,5,14,13,5,18,34,34,39,55,75,12,11,6,17,15,10,9,43,63,48,51,27,55,55,27,2.5,1.16,0,0,0,1,0,0,0,Away
13,5,0,6,7,12,18,18,24,23,41,12,7,3,8,6,5,7,24,23,22,27,55,73,17,8,2.66,1.5,0,0,0,1,0,0,0,Away
13,5,15,3,1,10,36,36,62,83,83,20,17,11,8,25,8,3,68,81,43,29,77,77,12,0,2.5,0.33,0,0,0,1,0,0,0,Away
13,5,17,6,2,6,36,36,47,82,86,47,14,5,17,25,7,4,58,90,60,26,44,66,11,22,2.16,0.83,0,0,0,1,0,0,0,Home
13,5,15,1,8,10,36,36,84,42,84,35,26,6,4,12,6,18,84,38,41,55,61,37,-11,19,2.83,0.83,0,0,0,1,0,0,0,Home
13,5,12,3,8,16,30,30,56,40,60,13,16,8,6,10,10,10,51,29,32,30,86,39,11,18,3.5,1.33,0,0,0,1,0,0,0,Away
13,5,12,4,3,12,38,38,67,70,82,29,18,13,7,21,7,10,62,76,46,50,55,66,33,22,4.5,2.5,0,0,0,1,0,0,0,Draw
12,5,7,9,3,18,15,15,20,27,37,9,6,2,7,8,3,4,19,22,19,12,33,71,6,13,3.66,1.66,0,0,1,0,0,0,0,Away
12,5,8,13,8,16,11,11,11,15,23,4,3,2,6,4,3,4,14,16,19,13,49,61,17,13,4.33,1.83,0,0,1,0,0,0,0,Away
12,5,0,4,5,12,18,18,30,28,41,12,9,3,6,9,1,8,29,29,22,27,73,27,8,18,2.83,1.33,0,0,1,0,0,0,0,Home
12,5,6,1,8,12,14,14,34,19,34,7,11,1,2,5,4,5,27,17,8,15,88,33,11,22,2.5,1.16,0,0,1,0,0,0,0,Away
12,5,20,2,1,12,22,22,42,53,53,14,12,6,4,16,5,1,43,52,17,22,88,66,22,22,2.83,1.5,0,0,1,0,0,0,0,Home
12,5,12,7,12,16,11,11,17,11,23,4,5,2,4,3,2,6,17,15,19,16,73,37,9,9,2.83,1.66,0,0,1,0,0,0,0,Home
12,5,11,13,16,18,15,15,17,15,37,9,4,5,6,4,3,8,23,14,24,19,44,15,16,18,2.16,0.33,0,0,1,0,0,0,0,Draw
11,5,11,4,3,12,15,15,30,31,36,7,9,3,3,10,1,4,26,37,16,14,63,63,16,47,4.16,1.0,1,0,0,0,0,0,0,Home
11,5,18,5,1,10,23,23,33,56,56,12,10,3,10,18,2,3,37,45,41,14,41,69,0,27,2.0,1.0,1,0,0,0,0,0,0,Draw
11,5,18,10,8,10,23,22,12,21,56,12,3,3,17,5,6,11,14,21,58,31,41,27,14,27,2.33,1.16,1,0,0,0,0,0,0,Away
10,5,18,7,2,8,7,7,6,13,17,5,2,0,5,3,4,0,9,9,14,5,34,34,42,42,1.83,0.66,0,0,0,0,1,0,0,Away
9,5,18,5,3,10,36,36,45,54,84,35,14,3,19,15,9,12,52,51,72,51,27,55,0,14,3.0,1.16,0,0,0,0,0,0,1,Away
9,5,16,9,3,10,36,36,27,66,73,26,6,9,21,19,9,8,28,70,60,38,41,41,19,12,3.83,2.5,0,0,0,0,0,0,1,Away
9,5,10,7,13,18,15,15,22,17,37,9,6,4,5,4,5,6,17,23,18,24,41,48,14,0,2.5,1.33,0,0,0,0,0,0,1,Home
9,5,23,11,2,12,22,22,21,42,53,14,5,6,11,12,6,4,31,43,45,17,44,77,33,22,2.83,1.0,0,0,0,0,0,0,1,Away
8,5,0,12,17,20,11,11,14,11,26,6,4,2,5,3,2,6,12,10,13,17,24,17,52,35,2.83,1.16,0,0,0,0,0,1,0,Away
8,5,18,4,1,8,37,37,43,50,50,33,11,10,16,13,11,13,46,51,48,52,24,47,31,24,2.0,0.66,0,0,0,0,0,1,0,Home
7,5,23,12,17,20,11,11,14,11,26,6,4,2,5,3,2,6,12,10,13,17,24,17,52,35,2.83,1.16,0,1,0,0,0,0,0,Away
7,5,16,11,6,16,30,30,32,45,70,10,10,10,10,12,9,9,30,31,30,30,46,64,27,27,1.83,0.66,0,1,0,0,0,0,0,Away
7,5,19,7,14,16,15,15,20,15,37,14,4,8,3,3,6,6,15,15,16,19,24,39,39,39,2.33,1.33,0,1,0,0,0,0,0,Draw
7,5,16,5,6,10,17,17,28,26,38,2,8,4,5,7,5,5,24,27,19,16,49,49,9,8,2.66,1.0,0,1,0,0,0,0,0,Home
6,5,7,6,4,22,18,19,30,35,38,12,8,6,4,10,5,4,20,27,14,18,11,44,33,38,2.33,0.5,0,0,0,1,0,0,0,Draw
6,5,5,17,16,22,19,19,21,22,38,12,6,3,10,6,4,9,19,15,25,18,49,37,16,11,2.16,0.83,0,0,0,1,0,0,0,Away
6,5,23,18,6,20,19,19,20,29,41,13,5,5,9,9,2,8,15,26,19,17,18,37,37,30,3.16,1.0,0,0,0,1,0,0,0,Draw
6,5,16,2,5,6,10,10,43,38,46,34,6,3,1,4,4,2,20,13,9,13,47,47,9,13,2.16,1.0,0,0,0,1,0,0,0,Home
6,5,15,12,2,16,11,12,12,24,26,5,3,3,5,6,6,0,13,19,16,9,26,77,51,26,4.66,3.5,0,0,0,1,0,0,0,Draw
6,5,14,4,2,6,36,36,58,81,85,40,17,7,12,24,9,3,65,82,47,37,42,77,11,15,1.83,0.66,0,0,0,1,0,0,0,Draw
5,5,7,9,2,12,14,14,15,25,34,7,3,6,5,7,4,3,12,20,15,14,55,44,33,22,2.16,0.83,0,0,1,0,0,0,0,Home
5,5,5,3,2,18,15,15,27,28,37,9,8,3,4,8,4,3,22,21,12,13,33,71,26,13,2.83,0.83,0,0,1,0,0,0,0,Away
5,5,0,3,13,28,27,27,50,40,58,15,14,8,5,10,10,7,31,29,20,28,55,49,17,15,3.0,2.0,0,0,1,0,0,0,0,Home
5,5,14,7,8,12,38,38,48,46,82,29,13,9,16,12,10,16,43,42,49,53,55,22,19,8,2.5,1.0,0,0,1,0,0,0,0,Away
4,5,18,11,12,12,38,38,33,29,82,29,8,9,21,6,11,21,31,40,61,62,33,22,11,19,2.83,0.83,1,0,0,0,0,0,0,Draw
3,5,15,8,6,12,13,14,15,19,35,8,4,3,6,5,4,5,17,13,25,17,44,55,22,11,2.0,0.83,0,0,0,0,1,0,0,Away
2,5,14,4,2,10,36,36,50,80,80,26,15,5,16,24,8,4,50,76,49,28,82,69,11,13,2.0,0.66,0,0,0,0,0,0,1,Away
1,5,0,4,8,12,18,18,30,21,41,12,9,3,6,4,9,5,29,19,22,15,33,44,44,22,3.83,2.0,0,0,0,0,0,1,0,Home
16,7,19,11,9,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,88,13,8,2.83,0.83,0,1,0,0,0,0,0,Away
30,7,16,11,10,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,47,31,24,1.0,0.33,0,1,0,0,0,0,0,Draw
9,7,18,2,10,16,11,11,26,17,27,5,8,2,1,5,2,4,25,18,14,15,55,55,24,16,3.16,0.83,0,1,0,0,0,0,0,Away
23,7,19,2,5,10,25,25,57,36,61,15,18,3,4,11,3,11,46,39,16,44,69,41,27,0,2.0,0.83,0,1,0,0,0,0,0,Home
23,7,18,14,13,14,1,1,0,0,6,0,0,0,1,0,0,1,1,1,3,2,14,41,13,18,2.33,0.83,0,1,0,0,0,0,0,Away
29,7,13,9,8,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,66,44,29,7,4.66,2.33,0,0,0,1,0,0,0,Home
29,7,17,8,11,14,2,2,3,1,6,0,1,0,1,0,1,1,4,4,2,5,14,82,14,19,2.16,1.66,0,0,0,1,0,0,0,Home
15,7,13,3,8,16,12,12,24,18,27,5,7,3,2,5,3,4,22,19,13,11,63,63,39,16,3.5,1.0,0,0,0,1,0,0,0,Home
